NEIGHBORHOOD_CLUSTER,CENSUS_TRACT,offensegroup,LONGITUDE,END_DATE,offense-text,SHIFT,YBLOCK,DISTRICT,WARD,YEAR,offensekey,BID,sector,PSA,ucr-rank,BLOCK_GROUP,VOTING_PRECINCT,XBLOCK,BLOCK,START_DATE,CCN,OFFENSE,OCTO_RECORD_ID,ANC,REPORT_DAT,METHOD,location,LATITUDE
cluster 1,004001,property,-77.0428525863339,2019-01-15T15:00:10.000,theft/other,day,139460,3,1,2019,property|theft/other,adams morgan,3D3,303,6,004001 1,precinct 25,396284,1800 1899  block of adams mill road nw,2019-01-14T00:00:32.000,19049514,theft/other,19049514-01,1C,2019-03-24T15:47:43.000Z,others,"38.923013526277231,-77.042854884622415",38.9230057351029
cluster 25,010600,property,-77.0058914055214,2019-03-24T13:06:18.000,theft/other,day,137576,5,6,2019,property|theft/other,noma,5D1,501,6,010600 2,precinct 83,399489,1200 - 1229 block of 1st street ne,2019-03-24T11:58:39.000,19049529,theft/other,19049529-01,6C,2019-03-24T17:06:11.000Z,others,"38.906049530007046,-77.005893691262727",38.9060417408735
cluster 11,001100,property,-77.0803158095041,2019-03-23T22:00:10.000,theft f/auto,day,142481,2,3,2019,property|theft f/auto,,2D1,202,7,001100 4,precinct 32,393038,4600 - 4699 block of 41st street nw,2019-03-23T09:40:46.000,19049536,theft f/auto,19049536-01,3E,2019-03-24T17:16:52.000Z,others,"38.950207865190144,-77.080318121125174",38.9502000699382
cluster 2,003700,property,-77.0335802425459,2019-03-24T14:21:28.000,theft/other,day,139298,3,1,2019,property|theft/other,,3D1,304,6,003700 3,precinct 23,397088,1400 - 1499 block of chapin street nw,2019-03-16T14:21:26.000,19049574,theft/other,19049574-01,1B,2019-03-24T18:21:15.000Z,others,"38.921557210350045,-77.033582537857868",38.921549419123
cluster 8,004701,property,-77.0108605803331,2019-03-29T12:41:35.000,theft/other,midnight,137651,3,6,2019,property|theft/other,,3D2,308,6,004701 2,precinct 1,399058,22 - 99 block of new york avenue nw,2019-03-29T12:11:10.000,19052764,theft/other,19052764-01,6E,2019-04-25T09:38:56.000Z,others,"38.90672479982404,-77.010862867663121",38.9067170107395
cluster 33,009906,property,-76.9372616373088,2019-03-29T13:15:42.000,theft f/auto,day,135696,6,7,2019,property|theft f/auto,,6D3,604,7,009906 1,precinct 103,405443,4510 - 4549 block of benning road se,2019-03-29T12:20:26.000,19052766,theft f/auto,19052766-01,7E,2019-03-29T17:30:39.000Z,others,"38.889097107571594,-76.937263900640559",38.8890893193033
cluster 8,005800,property,-77.0275628838548,,theft/other,day,136611,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397609,1100 - 1199 block of f street nw,2019-03-29T12:46:00.000,19052779,theft/other,19052779-01,2C,2019-03-29T17:12:40.000Z,others,"38.897353361066571,-77.027565175813677",38.8973455744946
cluster 2,003000,property,-77.0297083427594,,theft f/auto,day,140029,3,1,2019,property|theft f/auto,,3D1,302,7,003000 2,precinct 39,397424,3000 - 3099 block of 13th street nw,2019-03-29T13:30:58.000,19052828,theft f/auto,19052828-01,1A,2019-03-29T18:26:17.000Z,others,"38.928143340752044,-77.029710637268479",38.9281355480532
cluster 11,001200,property,-77.0758206931408,2019-03-29T14:10:48.000,theft f/auto,day,141699,2,3,2019,property|theft f/auto,,2D1,202,7,001200 4,precinct 33,393427,3800 - 3899 block of van ness street nw,2019-03-29T11:00:03.000,19052837,theft f/auto,19052837-01,3F,2019-03-29T18:51:31.000Z,others,"38.943166388179158,-77.075823002930207",38.9431585941769
cluster 10,001401,property,-77.0741861295922,,theft f/auto,day,144526,2,3,2019,property|theft f/auto,,2D1,201,7,001401 2,precinct 50,393571,3600 - 3699 block of quesada street nw,2019-04-03T12:54:21.000,19056000,theft f/auto,19056000-01,3G,2019-04-03T17:43:09.000Z,others,"38.968633812666305,-77.074188440435719",38.9686260134755
cluster 35,007603,property,-76.9665992712941,2019-04-03T12:00:07.000,theft f/auto,day,132282,6,7,2019,property|theft f/auto,,6D2,606,7,007603 2,precinct 113,402899,2800 2899  block of denver street se,2019-04-02T08:00:59.000,19056005,theft f/auto,19056005-01,7B,2019-04-03T18:06:47.000Z,others,"38.858354494726491,-76.966601541893326",38.8583467137545
cluster 24,009000,property,-76.9584041659915,2019-04-03T13:20:00.000,theft f/auto,evening,139503,5,5,2019,property|theft f/auto,,5D2,503,7,009000 1,precinct 139,403607,3236 - 3278 block of fort lincoln drive ne,2019-04-03T12:35:43.000,19056022,theft f/auto,19056022-01,5C,2019-04-03T19:05:30.000Z,others,"38.923401341402702,-76.958406438000083",38.9233935470013
cluster 18,002600,property,-77.0387000919611,2019-04-03T14:20:52.000,theft f/auto,evening,141613,4,4,2019,property|theft f/auto,,4D3,404,7,002600 2,precinct 48,396645,4200  - 4299 block of 17th street nw,2019-04-03T14:15:17.000,19056043,theft f/auto,19056043-01,4A,2019-04-03T19:08:18.000Z,others,"38.942409859914029,-77.038702390143939",38.9424020646766
cluster 23,008802,violent,-76.9821303835615,2019-04-03T14:16:00.000,robbery,evening,137312,5,5,2019,violent|robbery,,5D3,506,4,008802 1,precinct 77,401550,1000 - 1099 block of 16th street ne,2019-04-03T14:03:45.000,19056046,robbery,19056046-01,5D,2019-04-03T19:59:43.000Z,gun,"38.903670107777117,-76.982132661757248",38.9036623182381
cluster 35,007605,property,-76.970099830476,2019-04-03T16:16:57.000,theft/other,day,132803,6,8,2019,property|theft/other,,6D2,606,6,007605 2,precinct 134,402595,2585 2649  block of naylor road se,2019-04-03T15:32:17.000,19056083,theft/other,19056083-01,8B,2019-04-23T18:38:13.000Z,others,"38.863048831436743,-76.970102102450682",38.8630410496471
cluster 6,010700,property,-77.0387117753051,2019-04-03T13:10:56.000,theft/other,evening,136927,2,2,2019,property|theft/other,,2D3,207,6,010700 1,precinct 17,396642,1600 - 1699 block of h street nw,2019-04-03T13:08:59.000,19056113,theft/other,19056113-01,2B,2019-04-03T21:22:09.000Z,others,"38.900196840858058,-77.038714070909137",38.9001890541286
cluster 7,004802,property,-77.0189426354694,2019-04-03T17:09:16.000,theft/other,evening,137664,3,6,2019,property|theft/other,,3D2,308,6,004802 2,precinct 18,398357,1221 - 1299 block of 5th street nw,2019-04-03T15:45:34.000,19056126,theft/other,19056126-01,6E,2019-04-04T02:49:21.000Z,others,"38.906840877248008,-77.018944925323424",38.9068330884414
cluster 23,008802,property,-76.9820154636605,2019-04-03T19:07:51.000,theft/other,evening,137150,5,5,2019,property|theft/other,,5D3,506,6,008802 2,precinct 77,401560,900 - 999 block of bladensburg road ne,2019-04-03T18:09:42.000,19056202,theft/other,19056202-01,5D,2019-04-04T00:14:41.000Z,others,"38.902210736522115,-76.982017741731411",38.9022029472732
cluster 7,004901,property,-77.0234640164033,2019-04-08T06:30:13.000,motor vehicle theft,evening,138304,3,6,2019,property|motor vehicle theft,,3D3,307,8,004901 1,precinct 21,397965,800 - 899 block of r street nw,2019-04-07T18:30:15.000,19059315,motor vehicle theft,19059315-01,6E,2019-04-10T02:16:24.000Z,others,"38.912605397188941,-77.023466308017561",38.9125976073888
cluster 25,008100,property,-76.9932103911315,2019-04-08T16:41:29.000,theft f/auto,evening,136326,1,6,2019,property|theft f/auto,,1D2,108,7,008100 2,precinct 85,400589,900 - 999 block of d street ne,2019-04-08T16:14:48.000,19059330,theft f/auto,19059330-01,6A,2019-04-08T20:59:23.000Z,others,"38.89478903220126,-76.993212672236396",38.8947812448662
cluster 25,007901,violent,-76.9804145808443,2019-04-08T16:10:40.000,robbery,evening,136509,5,6,2019,violent|robbery,,5D3,507,4,007901 4,precinct 81,401699,500 - 599 block of 17th street ne,2019-04-08T16:08:33.000,19059395,robbery,19059395-01,6A,2019-04-08T22:16:26.000Z,others,"38.89643611939416,-76.980416858064515",38.8964283312504
cluster 18,002502,violent,-77.0245912572209,2019-04-08T18:22:27.000,robbery,evening,141140,4,4,2019,violent|robbery,,4D3,404,4,002502 2,precinct 47,397868,3800  - 3899 block of georgia avenue nw,2019-04-08T16:28:42.000,19059422,robbery,19059422-01,4C,2019-04-08T23:01:44.000Z,others,"38.938152757215768,-77.024593550748747",38.938144962309
cluster 10,001100,property,-77.0700304849853,,theft/other,evening,143053,2,3,2019,property|theft/other,,2D1,203,6,001100 3,precinct 33,393930,5000 - 5099 block of connecticut avenue nw,2019-04-08T18:52:12.000,19059481,theft/other,19059481-01,3F,2019-04-08T23:25:35.000Z,others,"38.95536721189135,-77.070032793720074",38.9553594152157
cluster 12,001200,property,-77.0639179251835,2019-04-08T20:15:28.000,theft/other,evening,141888,2,3,2019,property|theft/other,,2D1,203,6,001200 4,precinct 33,394459,4200 - 4399 block of connecticut avenue nw,2019-04-08T20:00:49.000,19059537,theft/other,19059537-01,3F,2019-04-09T01:01:14.000Z,others,"38.944876069581561,-77.063920231371171",38.9448682747899
cluster 8,005800,property,-77.0219252260535,2019-04-13T14:45:08.000,theft/other,midnight,136401,1,2,2019,property|theft/other,downtown,1D1,102,6,005800 1,precinct 143,398098,400 - 499 block of 7th street nw,2019-04-13T14:00:38.000,19062718,theft/other,19062718-01,2C,2019-04-14T04:09:53.000Z,others,"38.895462798485426,-77.021927516141474",38.8954550120845
cluster 23,008803,property,-76.9985011663422,2019-04-02T12:03:11.000,theft/other,evening,137796,5,5,2019,property|theft/other,,5D1,501,6,008803 1,precinct 76,400130,1250 - 1299 block of 5th street ne,2019-04-01T16:03:00.000,19062720,theft/other,19062720-01,5D,2019-04-18T02:45:57.000Z,others,"38.908031505957446,-76.998503449902842",38.9080237161488
cluster 34,007601,property,-76.9728377688759,2019-04-13T20:26:40.000,motor vehicle theft,evening,134072,6,7,2019,property|motor vehicle theft,,6D2,607,8,007601 1,precinct 111,402357,2200 2305  block of pennsylvania avenue se,2019-04-13T19:53:24.000,19062838,motor vehicle theft,19062838-01,7B,2019-04-14T00:26:33.000Z,others,"38.874481172306936,-76.972840042398914",38.8744733883113
cluster 22,009301,property,-76.9910384446176,2019-04-17T18:53:04.000,theft/other,evening,140572,5,5,2019,property|theft/other,,5D2,504,6,009301 2,precinct 73,400777,3500 - 3599 block of 12th street ne,2019-04-17T17:28:03.000,19065269,theft/other,19065269-01,5B,2019-04-17T23:58:12.000Z,others,"38.933038286684123,-76.991040727381233",38.9330304915561
cluster 8,005201,property,-77.0320970520639,2019-04-15T22:30:40.000,theft/other,evening,137538,2,2,2019,property|theft/other,downtown,2D3,208,6,005201 1,precinct 17,397216,1300 - 1499 block of massachusetts avenue nw,2019-04-05T20:00:56.000,19065368,theft/other,19065368-01,2F,2019-04-18T00:23:23.000Z,others,"38.905702951305294,-77.032099345944701",38.9056951632188
cluster 2,002900,property,-77.0297336282356,2019-04-17T19:00:49.000,theft/other,evening,140620,4,1,2019,property|theft/other,,4D3,408,6,002900 2,precinct 42,397422,3500 - 3599 block of 13th street nw,2019-04-17T12:00:00.000,19065380,theft/other,19065380-01,1A,2019-04-18T00:53:48.000Z,others,"38.933467245390403,-77.02973592307832",38.9334594516197
cluster 24,009000,property,-76.9526631389814,2019-04-17T17:05:05.000,theft f/auto,evening,139186,5,5,2019,property|theft f/auto,,5D2,503,7,009000 1,precinct 139,404105,2400 block of market street ne,2019-04-17T16:30:58.000,19065409,theft f/auto,19065409-01,5C,2019-04-18T01:19:12.000Z,others,"38.920543518001594,-76.952665409027077",38.9205357239627
cluster 9,006400,property,-77.0121806031566,2019-04-17T21:29:43.000,theft f/auto,evening,133852,1,6,2019,property|theft f/auto,,1D3,105,7,006400 2,precinct 127,398943,1400 - 1499 block of 1st street sw,2019-04-17T20:56:14.000,19065411,theft f/auto,19065411-01,6D,2019-04-18T01:29:32.000Z,others,"38.872501845963363,-77.012182888809818",38.8724940638315
cluster 23,008803,property,-76.986036576557,2019-04-17T21:55:33.000,theft f/auto,evening,138483,5,5,2019,property|theft f/auto,,5D3,506,7,008803 1,precinct 76,401211,1300 - 1399 block of okie street ne,2019-04-17T21:32:22.000,19065438,theft f/auto,19065438-01,5D,2019-04-18T01:55:35.000Z,others,"38.914219412781328,-76.986038856613106",38.9142116212605
cluster 35,007603,property,-76.9615430520884,2019-04-17T22:17:09.000,theft f/auto,evening,131931,6,7,2019,property|theft f/auto,,6D2,606,7,007603 4,precinct 113,403338,2900 - 2999 block of 32nd street se,2019-04-17T21:52:31.000,19065455,theft f/auto,19065455-01,7B,2019-04-18T02:27:28.000Z,others,"38.855190980646192,-76.96154532092082",38.8551832001251
cluster 2,003000,violent,-77.031358190248,,assault w/dangerous weapon,evening,140197,3,1,2019,violent|assault w/dangerous weapon,,3D1,302,3,003000 1,precinct 39,397281,1300 - 1399 block of kenyon street nw,2019-03-19T15:08:38.000,19046460,assault w/dangerous weapon,19046460-01,1A,2019-03-19T21:53:16.000Z,gun,"38.92965630624839,-77.031360485363408",38.9296485133062
cluster 19,009505,property,-77.0075230829953,2019-03-19T15:52:32.000,theft f/auto,evening,143959,4,4,2019,property|theft f/auto,,4D2,406,7,009505 2,precinct 64,399348,6000  - 6099 block of chillum place ne,2019-03-19T15:35:41.000,19046496,theft f/auto,19046496-01,4B,2019-03-19T21:17:03.000Z,others,"38.963549428809145,-77.007525372761563",38.9635416281496
cluster 23,008802,violent,-76.991768272921,2019-04-18T00:10:24.000,robbery,midnight,137480,5,5,2019,violent|robbery,,5D3,506,4,008802 3,precinct 77,400714,1200 - 1299 block of west virginia avenue ne,2019-04-18T00:06:35.000,19065530,robbery,19065530-01,5D,2019-04-18T07:55:21.000Z,others,"38.905184587364317,-76.991770554210987",38.9051767978789
cluster 4,000100,property,-77.0606772965942,2019-03-24T15:20:10.000,theft/other,evening,137483,2,2,2019,property|theft/other,georgetown,2D2,206,6,000100 4,precinct 5,394737,3036 - 3099 block of m street nw,2019-03-24T14:59:19.000,19049596,theft/other,19049596-01,2E,2019-03-24T22:01:04.000Z,others,"38.905196143375171,-77.060679599342876",38.9051883564576
cluster 4,000202,property,-77.0668900405248,2019-03-24T15:00:22.000,theft/other,evening,137317,2,2,2019,property|theft/other,georgetown,2D2,206,6,000202 4,precinct 6,394198,3300 - 3399 block of water street nw,2019-03-24T14:15:02.000,19049597,theft/other,19049597-01,2E,2019-03-24T19:18:52.000Z,others,"38.903697364334214,-77.06689234511596",38.9036895779508
cluster 3,004400,property,-77.0307876091069,2019-03-24T03:15:40.000,theft/other,evening,138792,3,1,2019,property|theft/other,,3D2,305,6,004400 2,precinct 22,397330,1300 - 1399 block of u street nw,2019-03-24T02:30:30.000,19049606,theft/other,19049606-01,1B,2019-03-24T20:24:22.000Z,others,"38.916999764995531,-77.030789903270502",38.9169919745828
cluster 8,004702,property,-77.0106290242159,2019-02-13T19:00:24.000,theft/other,evening,136928,1,6,2019,property|theft/other,noma,1D1,102,6,004702 1,precinct 1,399078,1 - 99 block of h street nw,2019-02-13T18:58:37.000,19049624,theft/other,19049624-01,6E,2019-03-24T20:46:41.000Z,others,"38.900211780653265,-77.010631311076139",38.9002039928735
cluster 7,004901,property,-77.0219178916343,,theft/other,evening,137916,3,6,2019,property|theft/other,,3D3,307,6,004901 2,precinct 18,398099,1400 - 1499 block of 7th street nw,2019-03-24T18:43:42.000,19049722,theft/other,19049722-01,6E,2019-03-24T23:38:42.000Z,others,"38.909110460466373,-77.021920182553515",38.9091026713132
cluster 2,003200,property,-77.020714398265,2019-03-24T20:43:59.000,theft f/auto,evening,140638,4,1,2019,property|theft f/auto,,4D3,409,7,003200 2,precinct 43,398204,3535 - 3561 block of warder street nw,2019-03-24T19:39:49.000,19049755,theft f/auto,19049755-01,1A,2019-03-26T02:17:43.000Z,others,"38.933631341675138,-77.020716690308674",38.9336235475347
cluster 32,009901,property,-76.9538517105845,2019-03-29T16:06:46.000,theft f/auto,evening,135088,6,7,2019,property|theft f/auto,,6D3,603,7,009901 2,precinct 107,404004,3500 - 3699 block of ely place se,2019-03-29T15:12:39.000,19052878,theft f/auto,19052878-01,7F,2019-03-30T01:12:44.000Z,others,"38.883627742635433,-76.953853978751084",38.8836199560877
cluster 4,000100,property,-77.0606772965942,,theft/other,evening,137483,2,2,2019,property|theft/other,georgetown,2D2,206,6,000100 4,precinct 5,394737,3036 - 3099 block of m street nw,2019-03-29T16:28:12.000,19052953,theft/other,19052953-01,2E,2019-03-29T22:06:52.000Z,others,"38.905196143375171,-77.060679599342876",38.9051883564576
cluster 6,010700,property,-77.044238575792,2019-04-03T17:40:12.000,theft f/auto,evening,137783,2,2,2019,property|theft f/auto,,2D3,208,7,010700 2,precinct 14,396163,1900 - 1999 block of sunderland place nw,2019-04-03T16:00:05.000,19056216,theft f/auto,19056216-01,2B,2019-04-04T00:02:29.000Z,others,"38.907906030211464,-77.044240873588095",38.9078982421339
cluster 14,000300,property,-77.0715643356651,2019-04-03T23:30:57.000,theft/other,midnight,139161,2,3,2019,property|theft/other,,2D2,204,6,000300 1,precinct 11,393794,2241 - 2318 block of wisconsin avenue nw,2019-04-03T22:37:51.000,19056409,theft/other,19056409-01,3B,2019-04-04T04:16:46.000Z,others,"38.920305979779819,-77.071566642728058",38.9202981902236
cluster 2,003500,property,-77.0241715704377,2019-04-04T00:30:14.000,theft f/auto,midnight,139683,3,1,2019,property|theft f/auto,,3D1,304,7,003500 1,precinct 37,397904,700 - 799 block of fairmont street nw,2019-04-04T00:18:47.000,19056427,theft f/auto,19056427-01,1B,2019-04-04T04:45:27.000Z,others,"38.925027739653153,-77.024173863031805",38.9250199473755
cluster 6,010700,violent,-77.044894842584,2019-04-03T23:15:05.000,sex abuse,day,137622,2,2,2019,violent|sex abuse,golden triangle,2D3,208,2,010700 2,precinct 4,396106,1200 - 1299 block of 20th street nw,2019-04-03T22:50:10.000,19056441,sex abuse,19056441-01,2A,2019-04-04T12:33:14.000Z,others,"38.906455435552409,-77.044897140495749",38.9064476477918
cluster 2,003700,property,-77.0321860807298,2019-04-08T22:36:12.000,theft/other,midnight,139586,3,1,2019,property|theft/other,,3D1,304,6,003700 2,precinct 36,397209,2601 - 2698 block of 14th street nw,2019-04-08T22:24:30.000,19059591,theft/other,19059591-01,1B,2019-04-09T03:39:24.000Z,others,"38.924151999804565,-77.032188375766253",38.9241442080025
cluster 8,005900,property,-77.017200188837,2019-04-09T00:09:22.000,theft/other,midnight,136963,1,2,2019,property|theft/other,downtown,1D1,101,6,005900 1,precinct 143,398508,400 - 457 block of massachusetts avenue nw,2019-04-08T23:16:30.000,19059629,theft/other,19059629-01,2C,2019-04-09T04:33:09.000Z,others,"38.900526290330106,-77.017202477762766",38.9005185027319
cluster 23,008803,violent,-76.9872479802538,,assault w/dangerous weapon,midnight,138047,5,5,2019,violent|assault w/dangerous weapon,,5D1,501,3,008803 1,precinct 76,401106,1700 - 1799 block of capitol avenue ne,2019-04-09T01:14:09.000,19059663,assault w/dangerous weapon,19059663-01,5D,2019-04-09T07:00:30.000Z,knife,"38.910291914806898,-76.987250260447553",38.9102841241231
